index,task,phase,cl_result,run,tstamp,algorithm,manager,lwf_alpha,lwf_temperature,dense_size,ridge_result
12538,6,9,0.771,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.777
12539,6,10,0.763,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.772
12540,7,0,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.58
12541,7,1,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.617
12542,7,2,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.661
12543,7,3,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.659
12544,7,4,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.666
12545,7,5,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.66
12546,7,6,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.675
12547,7,7,0.756,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.75
12548,7,8,0.745,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.761
12549,7,9,0.749,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.752
12550,7,10,0.753,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.759
12551,8,0,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.716
12552,8,1,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.776
12553,8,2,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.782
12554,8,3,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.812
12555,8,4,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.822
12556,8,5,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.836
12557,8,6,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.833
12558,8,7,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.841
12559,8,8,0.875,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.877
12560,8,9,0.881,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.87
12561,8,10,0.883,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.871
12562,9,0,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.638
12563,9,1,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.674
12564,9,2,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.706
12565,9,3,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.714
12566,9,4,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.723
12567,9,5,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.73
12568,9,6,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.739
12569,9,7,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.752
12570,9,8,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.752
12571,9,9,0.825,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.802
12572,9,10,0.817,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.802
12573,10,0,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.573
12574,10,1,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.615
12575,10,2,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.638
12576,10,3,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.665
12577,10,4,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.663
12578,10,5,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.674
12579,10,6,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.68
12580,10,7,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.695
12581,10,8,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.697
12582,10,9,0.1,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.708
12583,10,10,0.776,si_model_lwf,1695607910.222748,lwf,True,0.3,1,256,0.774
12584,0,0,0.833,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.8311
12585,0,1,0.8083,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.8057
12586,0,2,0.7849,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.7923
12587,0,3,0.7592,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.78
12588,0,4,0.7518,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.7718
12589,0,5,0.7465,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.7667
12590,0,6,0.732,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.7598
12591,0,7,0.7231,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.7579
12592,0,8,0.7064,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.7504
12593,0,9,0.6984,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.7471
12594,0,10,0.6794,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.7426
12595,1,0,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.657
12596,1,1,0.871,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.869
12597,1,2,0.852,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.848
12598,1,3,0.841,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.849
12599,1,4,0.848,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.856
12600,1,5,0.843,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.863
12601,1,6,0.834,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.848
12602,1,7,0.813,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.845
12603,1,8,0.81,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.852
12604,1,9,0.81,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.843
12605,1,10,0.798,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.84
12606,2,0,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.56
12607,2,1,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.601
12608,2,2,0.81,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.807
12609,2,3,0.791,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.787
12610,2,4,0.771,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.775
12611,2,5,0.774,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.773
12612,2,6,0.757,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.777
12613,2,7,0.762,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.772
12614,2,8,0.746,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.768
12615,2,9,0.727,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.779
12616,2,10,0.72,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.772
12617,3,0,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.502
12618,3,1,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.599
12619,3,2,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.626
12620,3,3,0.826,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.828
12621,3,4,0.814,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.818
12622,3,5,0.805,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.806
12623,3,6,0.794,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.8
12624,3,7,0.787,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.798
12625,3,8,0.785,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.796
12626,3,9,0.779,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.797
12627,3,10,0.754,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.79
12628,4,0,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.624
12629,4,1,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.711
12630,4,2,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.724
12631,4,3,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.755
12632,4,4,0.861,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.861
12633,4,5,0.859,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.855
12634,4,6,0.839,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.853
12635,4,7,0.847,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.86
12636,4,8,0.856,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.855
12637,4,9,0.836,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.85
12638,4,10,0.836,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.848
12639,5,0,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.614
12640,5,1,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.707
12641,5,2,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.731
12642,5,3,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.757
12643,5,4,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.762
12644,5,5,0.868,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.857
12645,5,6,0.856,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.852
12646,5,7,0.845,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.852
12647,5,8,0.849,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.847
12648,5,9,0.841,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.848
12649,5,10,0.834,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.843
12650,6,0,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.559
12651,6,1,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.64
12652,6,2,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.655
12653,6,3,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.681
12654,6,4,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.709
12655,6,5,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.708
12656,6,6,0.796,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.798
12657,6,7,0.793,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.799
12658,6,8,0.792,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.787
12659,6,9,0.787,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.794
12660,6,10,0.781,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.787
12661,7,0,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.53
12662,7,1,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.571
12663,7,2,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.604
12664,7,3,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.604
12665,7,4,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.635
12666,7,5,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.672
12667,7,6,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.665
12668,7,7,0.777,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.775
12669,7,8,0.778,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.771
12670,7,9,0.767,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.771
12671,7,10,0.764,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.775
12672,8,0,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.623
12673,8,1,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.75
12674,8,2,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.77
12675,8,3,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.777
12676,8,4,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.789
12677,8,5,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.801
12678,8,6,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.797
12679,8,7,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.811
12680,8,8,0.87,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.866
12681,8,9,0.863,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.855
12682,8,10,0.865,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.857
12683,9,0,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.554
12684,9,1,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.636
12685,9,2,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.681
12686,9,3,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.704
12687,9,4,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.707
12688,9,5,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.712
12689,9,6,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.734
12690,9,7,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.747
12691,9,8,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.758
12692,9,9,0.821,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.824
12693,9,10,0.824,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.817
12694,10,0,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.494
12695,10,1,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.566
12696,10,2,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.602
12697,10,3,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.634
12698,10,4,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.643
12699,10,5,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.659
12700,10,6,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.681
12701,10,7,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.699
12702,10,8,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.71
12703,10,9,0.1,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.692
12704,10,10,0.78,si_model_lwf,1695607920.9876544,lwf,True,0.3,1,128,0.775
12705,0,0,0.8366,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.8296
12706,0,1,0.8039,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.815
12707,0,2,0.7831,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.7952
12708,0,3,0.7728,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.7849
12709,0,4,0.7602,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.7806
12710,0,5,0.7524,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.7721
12711,0,6,0.7419,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.7718
12712,0,7,0.7181,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.7695
12713,0,8,0.7132,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.7704
12714,0,9,0.7035,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.7618
12715,0,10,0.694,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.7606
12716,1,0,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.707
12717,1,1,0.878,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.872
12718,1,2,0.863,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.868
12719,1,3,0.852,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.853
12720,1,4,0.847,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.857
12721,1,5,0.851,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.851
12722,1,6,0.848,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.858
12723,1,7,0.841,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.849
12724,1,8,0.846,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.847
12725,1,9,0.847,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.859
12726,1,10,0.844,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.868
12727,2,0,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.645
12728,2,1,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.681
12729,2,2,0.805,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.802
12730,2,3,0.785,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.782
12731,2,4,0.774,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.782
12732,2,5,0.783,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.778
12733,2,6,0.773,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.777
12734,2,7,0.775,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.776
12735,2,8,0.765,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.773
12736,2,9,0.764,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.777
12737,2,10,0.766,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.784
12738,3,0,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.599
12739,3,1,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.674
12740,3,2,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.691
12741,3,3,0.827,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.812
12742,3,4,0.823,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.811
12743,3,5,0.809,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.81
12744,3,6,0.808,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.802
12745,3,7,0.799,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.807
12746,3,8,0.804,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.805
12747,3,9,0.787,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.808
12748,3,10,0.79,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.808
12749,4,0,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.708
12750,4,1,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.765
12751,4,2,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.79
12752,4,3,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.8
12753,4,4,0.875,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.857
12754,4,5,0.865,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.862
12755,4,6,0.856,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.855
12756,4,7,0.847,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.85
12757,4,8,0.853,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.842
12758,4,9,0.85,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.846
12759,4,10,0.841,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.846
12760,5,0,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.701
12761,5,1,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.755
12762,5,2,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.788
12763,5,3,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.811
12764,5,4,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.819
12765,5,5,0.887,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.879
12766,5,6,0.882,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.878
12767,5,7,0.873,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.869
12768,5,8,0.864,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.87
12769,5,9,0.869,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.879
12770,5,10,0.86,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.865
12771,6,0,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.633
12772,6,1,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.673
12773,6,2,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.667
12774,6,3,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.685
12775,6,4,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.697
12776,6,5,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.71
12777,6,6,0.787,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.79
12778,6,7,0.787,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.783
12779,6,8,0.773,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.777
12780,6,9,0.774,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.783
12781,6,10,0.771,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.76
12782,7,0,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.588
12783,7,1,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.64
12784,7,2,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.652
12785,7,3,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.668
12786,7,4,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.695
12787,7,5,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.707
12788,7,6,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.706
12789,7,7,0.771,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.768
12790,7,8,0.767,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.762
12791,7,9,0.763,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.768
12792,7,10,0.761,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.766
12793,8,0,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.731
12794,8,1,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.775
12795,8,2,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.799
12796,8,3,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.813
12797,8,4,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.825
12798,8,5,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.826
12799,8,6,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.829
12800,8,7,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.839
12801,8,8,0.876,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.873
12802,8,9,0.875,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.873
12803,8,10,0.869,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.871
12804,9,0,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.641
12805,9,1,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.7
12806,9,2,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.703
12807,9,3,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.708
12808,9,4,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.728
12809,9,5,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.742
12810,9,6,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.747
12811,9,7,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.779
12812,9,8,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.77
12813,9,9,0.816,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.812
12814,9,10,0.821,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.816
12815,10,0,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.588
12816,10,1,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.641
12817,10,2,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.677
12818,10,3,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.682
12819,10,4,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.694
12820,10,5,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.705
12821,10,6,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.711
12822,10,7,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.73
12823,10,8,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.739
12824,10,9,0.1,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.753
12825,10,10,0.797,si_model_lwf,1695607924.1878586,lwf,True,0.3,2,512,0.795
12826,0,0,0.8441,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.839
12827,0,1,0.8092,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.8145
12828,0,2,0.7845,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.7992
12829,0,3,0.7584,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.7878
12830,0,4,0.7483,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.7844
12831,0,5,0.7267,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.7789
12832,0,6,0.7122,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.7692
12833,0,7,0.6979,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.7629
12834,0,8,0.6909,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.7614
12835,0,9,0.6733,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.7512
12836,0,10,0.6609,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.7463
12837,1,0,0.1,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.702
12838,1,1,0.878,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.88
12839,1,2,0.86,si_model_lwf,1695609070.7505617,lwf,True,0.3,2,256,0.885
