index,task,phase,cl_result,run,tstamp,algorithm,manager,si_lambda,si_eps,dense_size,ridge_result
36248,6,3,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.56
36249,6,4,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.538
36250,6,5,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.548
36251,6,6,0.746,si,1694030974.2988129,si,True,10.0,1e-08,128,0.744
36252,6,7,0.574,si,1694030974.2988129,si,True,10.0,1e-08,128,0.652
36253,6,8,0.512,si,1694030974.2988129,si,True,10.0,1e-08,128,0.619
36254,6,9,0.524,si,1694030974.2988129,si,True,10.0,1e-08,128,0.624
36255,6,10,0.479,si,1694030974.2988129,si,True,10.0,1e-08,128,0.581
36256,7,0,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.496
36257,7,1,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.527
36258,7,2,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.477
36259,7,3,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.509
36260,7,4,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.48
36261,7,5,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.509
36262,7,6,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.526
36263,7,7,0.714,si,1694030974.2988129,si,True,10.0,1e-08,128,0.707
36264,7,8,0.534,si,1694030974.2988129,si,True,10.0,1e-08,128,0.598
36265,7,9,0.46,si,1694030974.2988129,si,True,10.0,1e-08,128,0.585
36266,7,10,0.332,si,1694030974.2988129,si,True,10.0,1e-08,128,0.585
36267,8,0,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.579
36268,8,1,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.674
36269,8,2,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.648
36270,8,3,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.612
36271,8,4,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.634
36272,8,5,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.669
36273,8,6,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.625
36274,8,7,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.658
36275,8,8,0.834,si,1694030974.2988129,si,True,10.0,1e-08,128,0.834
36276,8,9,0.646,si,1694030974.2988129,si,True,10.0,1e-08,128,0.75
36277,8,10,0.574,si,1694030974.2988129,si,True,10.0,1e-08,128,0.729
36278,9,0,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.501
36279,9,1,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.538
36280,9,2,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.523
36281,9,3,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.554
36282,9,4,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.499
36283,9,5,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.587
36284,9,6,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.555
36285,9,7,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.622
36286,9,8,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.603
36287,9,9,0.787,si,1694030974.2988129,si,True,10.0,1e-08,128,0.769
36288,9,10,0.603,si,1694030974.2988129,si,True,10.0,1e-08,128,0.703
36289,10,0,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.465
36290,10,1,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.518
36291,10,2,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.495
36292,10,3,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.516
36293,10,4,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.545
36294,10,5,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.531
36295,10,6,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.521
36296,10,7,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.557
36297,10,8,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.547
36298,10,9,0.1,si,1694030974.2988129,si,True,10.0,1e-08,128,0.58
36299,10,10,0.765,si,1694030974.2988129,si,True,10.0,1e-08,128,0.749
36300,0,0,0.8366,si,1694030980.88179,si,True,100.0,1e-08,512,0.8308
36301,0,1,0.804,si,1694030980.88179,si,True,100.0,1e-08,512,0.8098
36302,0,2,0.5883,si,1694030980.88179,si,True,100.0,1e-08,512,0.6848
36303,0,3,0.3205,si,1694030980.88179,si,True,100.0,1e-08,512,0.6589
36304,0,4,0.3388,si,1694030980.88179,si,True,100.0,1e-08,512,0.6594
36305,0,5,0.3553,si,1694030980.88179,si,True,100.0,1e-08,512,0.6527
36306,0,6,0.3551,si,1694030980.88179,si,True,100.0,1e-08,512,0.6435
36307,0,7,0.3496,si,1694030980.88179,si,True,100.0,1e-08,512,0.6456
36308,0,8,0.3645,si,1694030980.88179,si,True,100.0,1e-08,512,0.6346
36309,0,9,0.341,si,1694030980.88179,si,True,100.0,1e-08,512,0.632
36310,0,10,0.3291,si,1694030980.88179,si,True,100.0,1e-08,512,0.6361
36311,1,0,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.712
36312,1,1,0.798,si,1694030980.88179,si,True,100.0,1e-08,512,0.776
36313,1,2,0.639,si,1694030980.88179,si,True,100.0,1e-08,512,0.714
36314,1,3,0.28,si,1694030980.88179,si,True,100.0,1e-08,512,0.708
36315,1,4,0.272,si,1694030980.88179,si,True,100.0,1e-08,512,0.697
36316,1,5,0.292,si,1694030980.88179,si,True,100.0,1e-08,512,0.707
36317,1,6,0.302,si,1694030980.88179,si,True,100.0,1e-08,512,0.694
36318,1,7,0.298,si,1694030980.88179,si,True,100.0,1e-08,512,0.704
36319,1,8,0.275,si,1694030980.88179,si,True,100.0,1e-08,512,0.713
36320,1,9,0.282,si,1694030980.88179,si,True,100.0,1e-08,512,0.715
36321,1,10,0.277,si,1694030980.88179,si,True,100.0,1e-08,512,0.7
36322,2,0,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.592
36323,2,1,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.608
36324,2,2,0.666,si,1694030980.88179,si,True,100.0,1e-08,512,0.635
36325,2,3,0.311,si,1694030980.88179,si,True,100.0,1e-08,512,0.609
36326,2,4,0.299,si,1694030980.88179,si,True,100.0,1e-08,512,0.611
36327,2,5,0.343,si,1694030980.88179,si,True,100.0,1e-08,512,0.614
36328,2,6,0.306,si,1694030980.88179,si,True,100.0,1e-08,512,0.624
36329,2,7,0.301,si,1694030980.88179,si,True,100.0,1e-08,512,0.613
36330,2,8,0.282,si,1694030980.88179,si,True,100.0,1e-08,512,0.618
36331,2,9,0.311,si,1694030980.88179,si,True,100.0,1e-08,512,0.631
36332,2,10,0.302,si,1694030980.88179,si,True,100.0,1e-08,512,0.611
36333,3,0,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.571
36334,3,1,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.605
36335,3,2,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.586
36336,3,3,0.714,si,1694030980.88179,si,True,100.0,1e-08,512,0.696
36337,3,4,0.584,si,1694030980.88179,si,True,100.0,1e-08,512,0.648
36338,3,5,0.364,si,1694030980.88179,si,True,100.0,1e-08,512,0.61
36339,3,6,0.38,si,1694030980.88179,si,True,100.0,1e-08,512,0.608
36340,3,7,0.376,si,1694030980.88179,si,True,100.0,1e-08,512,0.606
36341,3,8,0.391,si,1694030980.88179,si,True,100.0,1e-08,512,0.622
36342,3,9,0.394,si,1694030980.88179,si,True,100.0,1e-08,512,0.619
36343,3,10,0.348,si,1694030980.88179,si,True,100.0,1e-08,512,0.611
36344,4,0,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.626
36345,4,1,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.665
36346,4,2,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.606
36347,4,3,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.651
36348,4,4,0.75,si,1694030980.88179,si,True,100.0,1e-08,512,0.712
36349,4,5,0.626,si,1694030980.88179,si,True,100.0,1e-08,512,0.7
36350,4,6,0.6,si,1694030980.88179,si,True,100.0,1e-08,512,0.666
36351,4,7,0.581,si,1694030980.88179,si,True,100.0,1e-08,512,0.69
36352,4,8,0.536,si,1694030980.88179,si,True,100.0,1e-08,512,0.678
36353,4,9,0.5,si,1694030980.88179,si,True,100.0,1e-08,512,0.675
36354,4,10,0.505,si,1694030980.88179,si,True,100.0,1e-08,512,0.678
36355,5,0,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.647
36356,5,1,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.676
36357,5,2,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.638
36358,5,3,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.666
36359,5,4,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.66
36360,5,5,0.775,si,1694030980.88179,si,True,100.0,1e-08,512,0.737
36361,5,6,0.666,si,1694030980.88179,si,True,100.0,1e-08,512,0.712
36362,5,7,0.586,si,1694030980.88179,si,True,100.0,1e-08,512,0.706
36363,5,8,0.559,si,1694030980.88179,si,True,100.0,1e-08,512,0.707
36364,5,9,0.517,si,1694030980.88179,si,True,100.0,1e-08,512,0.722
36365,5,10,0.485,si,1694030980.88179,si,True,100.0,1e-08,512,0.708
36366,6,0,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.61
36367,6,1,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.605
36368,6,2,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.535
36369,6,3,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.577
36370,6,4,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.591
36371,6,5,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.572
36372,6,6,0.68,si,1694030980.88179,si,True,100.0,1e-08,512,0.656
36373,6,7,0.596,si,1694030980.88179,si,True,100.0,1e-08,512,0.617
36374,6,8,0.552,si,1694030980.88179,si,True,100.0,1e-08,512,0.612
36375,6,9,0.496,si,1694030980.88179,si,True,100.0,1e-08,512,0.621
36376,6,10,0.54,si,1694030980.88179,si,True,100.0,1e-08,512,0.627
36377,7,0,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.561
36378,7,1,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.565
36379,7,2,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.558
36380,7,3,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.578
36381,7,4,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.59
36382,7,5,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.567
36383,7,6,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.577
36384,7,7,0.663,si,1694030980.88179,si,True,100.0,1e-08,512,0.641
36385,7,8,0.579,si,1694030980.88179,si,True,100.0,1e-08,512,0.617
36386,7,9,0.587,si,1694030980.88179,si,True,100.0,1e-08,512,0.626
36387,7,10,0.619,si,1694030980.88179,si,True,100.0,1e-08,512,0.633
36388,8,0,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.7
36389,8,1,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.72
36390,8,2,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.663
36391,8,3,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.714
36392,8,4,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.728
36393,8,5,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.716
36394,8,6,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.722
36395,8,7,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.747
36396,8,8,0.801,si,1694030980.88179,si,True,100.0,1e-08,512,0.795
36397,8,9,0.708,si,1694030980.88179,si,True,100.0,1e-08,512,0.756
36398,8,10,0.582,si,1694030980.88179,si,True,100.0,1e-08,512,0.759
36399,9,0,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.626
36400,9,1,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.654
36401,9,2,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.615
36402,9,3,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.645
36403,9,4,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.634
36404,9,5,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.653
36405,9,6,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.668
36406,9,7,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.676
36407,9,8,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.661
36408,9,9,0.742,si,1694030980.88179,si,True,100.0,1e-08,512,0.73
36409,9,10,0.661,si,1694030980.88179,si,True,100.0,1e-08,512,0.699
36410,10,0,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.539
36411,10,1,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.568
36412,10,2,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.544
36413,10,3,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.546
36414,10,4,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.574
36415,10,5,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.58
36416,10,6,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.564
36417,10,7,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.582
36418,10,8,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.607
36419,10,9,0.1,si,1694030980.88179,si,True,100.0,1e-08,512,0.618
36420,10,10,0.72,si,1694030980.88179,si,True,100.0,1e-08,512,0.692
36421,0,0,0.8441,si,1694031091.7924576,si,True,100.0,1e-08,256,0.8411
36422,0,1,0.8005,si,1694031091.7924576,si,True,100.0,1e-08,256,0.8126
36423,0,2,0.6387,si,1694031091.7924576,si,True,100.0,1e-08,256,0.7208
36424,0,3,0.4667,si,1694031091.7924576,si,True,100.0,1e-08,256,0.6769
36425,0,4,0.4552,si,1694031091.7924576,si,True,100.0,1e-08,256,0.6597
36426,0,5,0.3742,si,1694031091.7924576,si,True,100.0,1e-08,256,0.6042
36427,0,6,0.439,si,1694031091.7924576,si,True,100.0,1e-08,256,0.6142
36428,0,7,0.3846,si,1694031091.7924576,si,True,100.0,1e-08,256,0.6087
36429,0,8,0.3313,si,1694031091.7924576,si,True,100.0,1e-08,256,0.6057
36430,0,9,0.3074,si,1694031091.7924576,si,True,100.0,1e-08,256,0.6141
36431,0,10,0.3643,si,1694031091.7924576,si,True,100.0,1e-08,256,0.6019
36432,1,0,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.671
36433,1,1,0.791,si,1694031091.7924576,si,True,100.0,1e-08,256,0.778
36434,1,2,0.673,si,1694031091.7924576,si,True,100.0,1e-08,256,0.716
36435,1,3,0.324,si,1694031091.7924576,si,True,100.0,1e-08,256,0.67
36436,1,4,0.346,si,1694031091.7924576,si,True,100.0,1e-08,256,0.658
36437,1,5,0.36,si,1694031091.7924576,si,True,100.0,1e-08,256,0.66
36438,1,6,0.385,si,1694031091.7924576,si,True,100.0,1e-08,256,0.645
36439,1,7,0.352,si,1694031091.7924576,si,True,100.0,1e-08,256,0.639
36440,1,8,0.336,si,1694031091.7924576,si,True,100.0,1e-08,256,0.632
36441,1,9,0.392,si,1694031091.7924576,si,True,100.0,1e-08,256,0.65
36442,1,10,0.343,si,1694031091.7924576,si,True,100.0,1e-08,256,0.654
36443,2,0,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.606
36444,2,1,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.609
36445,2,2,0.7,si,1694031091.7924576,si,True,100.0,1e-08,256,0.679
36446,2,3,0.547,si,1694031091.7924576,si,True,100.0,1e-08,256,0.633
36447,2,4,0.43,si,1694031091.7924576,si,True,100.0,1e-08,256,0.603
36448,2,5,0.392,si,1694031091.7924576,si,True,100.0,1e-08,256,0.616
36449,2,6,0.395,si,1694031091.7924576,si,True,100.0,1e-08,256,0.594
36450,2,7,0.392,si,1694031091.7924576,si,True,100.0,1e-08,256,0.582
36451,2,8,0.293,si,1694031091.7924576,si,True,100.0,1e-08,256,0.568
36452,2,9,0.316,si,1694031091.7924576,si,True,100.0,1e-08,256,0.601
36453,2,10,0.284,si,1694031091.7924576,si,True,100.0,1e-08,256,0.6
36454,3,0,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.529
36455,3,1,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.544
36456,3,2,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.551
36457,3,3,0.703,si,1694031091.7924576,si,True,100.0,1e-08,256,0.681
36458,3,4,0.534,si,1694031091.7924576,si,True,100.0,1e-08,256,0.597
36459,3,5,0.344,si,1694031091.7924576,si,True,100.0,1e-08,256,0.552
36460,3,6,0.312,si,1694031091.7924576,si,True,100.0,1e-08,256,0.529
36461,3,7,0.271,si,1694031091.7924576,si,True,100.0,1e-08,256,0.525
36462,3,8,0.115,si,1694031091.7924576,si,True,100.0,1e-08,256,0.535
36463,3,9,0.108,si,1694031091.7924576,si,True,100.0,1e-08,256,0.535
36464,3,10,0.102,si,1694031091.7924576,si,True,100.0,1e-08,256,0.516
36465,4,0,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.641
36466,4,1,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.663
36467,4,2,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.641
36468,4,3,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.671
36469,4,4,0.77,si,1694031091.7924576,si,True,100.0,1e-08,256,0.75
36470,4,5,0.481,si,1694031091.7924576,si,True,100.0,1e-08,256,0.69
36471,4,6,0.51,si,1694031091.7924576,si,True,100.0,1e-08,256,0.673
36472,4,7,0.425,si,1694031091.7924576,si,True,100.0,1e-08,256,0.669
36473,4,8,0.269,si,1694031091.7924576,si,True,100.0,1e-08,256,0.648
36474,4,9,0.235,si,1694031091.7924576,si,True,100.0,1e-08,256,0.642
36475,4,10,0.223,si,1694031091.7924576,si,True,100.0,1e-08,256,0.624
36476,5,0,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.603
36477,5,1,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.634
36478,5,2,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.634
36479,5,3,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.628
36480,5,4,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.624
36481,5,5,0.746,si,1694031091.7924576,si,True,100.0,1e-08,256,0.732
36482,5,6,0.634,si,1694031091.7924576,si,True,100.0,1e-08,256,0.653
36483,5,7,0.535,si,1694031091.7924576,si,True,100.0,1e-08,256,0.62
36484,5,8,0.167,si,1694031091.7924576,si,True,100.0,1e-08,256,0.629
36485,5,9,0.179,si,1694031091.7924576,si,True,100.0,1e-08,256,0.659
36486,5,10,0.154,si,1694031091.7924576,si,True,100.0,1e-08,256,0.632
36487,6,0,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.561
36488,6,1,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.578
36489,6,2,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.507
36490,6,3,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.533
36491,6,4,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.537
36492,6,5,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.524
36493,6,6,0.654,si,1694031091.7924576,si,True,100.0,1e-08,256,0.639
36494,6,7,0.543,si,1694031091.7924576,si,True,100.0,1e-08,256,0.582
36495,6,8,0.199,si,1694031091.7924576,si,True,100.0,1e-08,256,0.554
36496,6,9,0.239,si,1694031091.7924576,si,True,100.0,1e-08,256,0.549
36497,6,10,0.215,si,1694031091.7924576,si,True,100.0,1e-08,256,0.557
36498,7,0,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.545
36499,7,1,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.542
36500,7,2,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.544
36501,7,3,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.56
36502,7,4,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.561
36503,7,5,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.524
36504,7,6,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.528
36505,7,7,0.647,si,1694031091.7924576,si,True,100.0,1e-08,256,0.642
36506,7,8,0.285,si,1694031091.7924576,si,True,100.0,1e-08,256,0.549
36507,7,9,0.279,si,1694031091.7924576,si,True,100.0,1e-08,256,0.602
36508,7,10,0.274,si,1694031091.7924576,si,True,100.0,1e-08,256,0.582
36509,8,0,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.664
36510,8,1,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.685
36511,8,2,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.672
36512,8,3,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.65
36513,8,4,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.652
36514,8,5,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.655
36515,8,6,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.668
36516,8,7,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.681
36517,8,8,0.794,si,1694031091.7924576,si,True,100.0,1e-08,256,0.774
36518,8,9,0.677,si,1694031091.7924576,si,True,100.0,1e-08,256,0.722
36519,8,10,0.648,si,1694031091.7924576,si,True,100.0,1e-08,256,0.711
36520,9,0,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.606
36521,9,1,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.627
36522,9,2,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.62
36523,9,3,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.605
36524,9,4,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.604
36525,9,5,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.607
36526,9,6,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.614
36527,9,7,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.63
36528,9,8,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.599
36529,9,9,0.74,si,1694031091.7924576,si,True,100.0,1e-08,256,0.724
36530,9,10,0.655,si,1694031091.7924576,si,True,100.0,1e-08,256,0.682
36531,10,0,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.503
36532,10,1,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.526
36533,10,2,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.53
36534,10,3,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.519
36535,10,4,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.507
36536,10,5,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.506
36537,10,6,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.537
36538,10,7,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.538
36539,10,8,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.548
36540,10,9,0.1,si,1694031091.7924576,si,True,100.0,1e-08,256,0.569
36541,10,10,0.685,si,1694031091.7924576,si,True,100.0,1e-08,256,0.661
36542,0,0,0.833,si,1694031326.5960433,si,True,100.0,1e-08,128,0.8318
36543,0,1,0.7371,si,1694031326.5960433,si,True,100.0,1e-08,128,0.776
36544,0,2,0.471,si,1694031326.5960433,si,True,100.0,1e-08,128,0.5966
36545,0,3,0.4048,si,1694031326.5960433,si,True,100.0,1e-08,128,0.5437
36546,0,4,0.3801,si,1694031326.5960433,si,True,100.0,1e-08,128,0.5522
36547,0,5,0.3858,si,1694031326.5960433,si,True,100.0,1e-08,128,0.5488
36548,0,6,0.3811,si,1694031326.5960433,si,True,100.0,1e-08,128,0.5749
36549,0,7,0.3255,si,1694031326.5960433,si,True,100.0,1e-08,128,0.5333
36550,0,8,0.3363,si,1694031326.5960433,si,True,100.0,1e-08,128,0.5466
36551,0,9,0.3831,si,1694031326.5960433,si,True,100.0,1e-08,128,0.5391
36552,0,10,0.3219,si,1694031326.5960433,si,True,100.0,1e-08,128,0.5384
36553,1,0,0.1,si,1694031326.5960433,si,True,100.0,1e-08,128,0.631
36554,1,1,0.799,si,1694031326.5960433,si,True,100.0,1e-08,128,0.788
36555,1,2,0.548,si,1694031326.5960433,si,True,100.0,1e-08,128,0.632
36556,1,3,0.379,si,1694031326.5960433,si,True,100.0,1e-08,128,0.621
36557,1,4,0.417,si,1694031326.5960433,si,True,100.0,1e-08,128,0.614
36558,1,5,0.495,si,1694031326.5960433,si,True,100.0,1e-08,128,0.672
36559,1,6,0.517,si,1694031326.5960433,si,True,100.0,1e-08,128,0.683
36560,1,7,0.314,si,1694031326.5960433,si,True,100.0,1e-08,128,0.643
36561,1,8,0.364,si,1694031326.5960433,si,True,100.0,1e-08,128,0.661
36562,1,9,0.349,si,1694031326.5960433,si,True,100.0,1e-08,128,0.647
36563,1,10,0.33,si,1694031326.5960433,si,True,100.0,1e-08,128,0.659
36564,2,0,0.1,si,1694031326.5960433,si,True,100.0,1e-08,128,0.521
36565,2,1,0.1,si,1694031326.5960433,si,True,100.0,1e-08,128,0.566
36566,2,2,0.648,si,1694031326.5960433,si,True,100.0,1e-08,128,0.651
36567,2,3,0.247,si,1694031326.5960433,si,True,100.0,1e-08,128,0.59
36568,2,4,0.232,si,1694031326.5960433,si,True,100.0,1e-08,128,0.594
36569,2,5,0.282,si,1694031326.5960433,si,True,100.0,1e-08,128,0.574
36570,2,6,0.24,si,1694031326.5960433,si,True,100.0,1e-08,128,0.578
36571,2,7,0.26,si,1694031326.5960433,si,True,100.0,1e-08,128,0.576
36572,2,8,0.276,si,1694031326.5960433,si,True,100.0,1e-08,128,0.576
36573,2,9,0.253,si,1694031326.5960433,si,True,100.0,1e-08,128,0.549
36574,2,10,0.282,si,1694031326.5960433,si,True,100.0,1e-08,128,0.562
36575,3,0,0.1,si,1694031326.5960433,si,True,100.0,1e-08,128,0.481
36576,3,1,0.1,si,1694031326.5960433,si,True,100.0,1e-08,128,0.516
36577,3,2,0.1,si,1694031326.5960433,si,True,100.0,1e-08,128,0.507
36578,3,3,0.694,si,1694031326.5960433,si,True,100.0,1e-08,128,0.674
36579,3,4,0.513,si,1694031326.5960433,si,True,100.0,1e-08,128,0.595
36580,3,5,0.442,si,1694031326.5960433,si,True,100.0,1e-08,128,0.563
36581,3,6,0.263,si,1694031326.5960433,si,True,100.0,1e-08,128,0.556
36582,3,7,0.158,si,1694031326.5960433,si,True,100.0,1e-08,128,0.559
36583,3,8,0.195,si,1694031326.5960433,si,True,100.0,1e-08,128,0.527
36584,3,9,0.198,si,1694031326.5960433,si,True,100.0,1e-08,128,0.508
36585,3,10,0.154,si,1694031326.5960433,si,True,100.0,1e-08,128,0.512
36586,4,0,0.1,si,1694031326.5960433,si,True,100.0,1e-08,128,0.565
36587,4,1,0.1,si,1694031326.5960433,si,True,100.0,1e-08,128,0.579
36588,4,2,0.1,si,1694031326.5960433,si,True,100.0,1e-08,128,0.531
