index,task,phase,cl_result,run,tstamp,algorithm,manager,ewc_lambda,dense_size,ridge_result
358,10,6,0.1,ewc,1693543227.467587,ewc,True,0.1,128,0.588
359,10,7,0.1,ewc,1693543227.467587,ewc,True,0.1,128,0.593
360,10,8,0.1,ewc,1693543227.467587,ewc,True,0.1,128,0.606
361,10,9,0.1,ewc,1693543227.467587,ewc,True,0.1,128,0.578
362,10,10,0.816,ewc,1693543227.467587,ewc,True,0.1,128,0.819
363,0,0,0.836,ewc,1693543227.4698353,ewc,True,1.0,512,0.8356
364,0,1,0.7506,ewc,1693543227.4698353,ewc,True,1.0,512,0.7892
365,0,2,0.6856,ewc,1693543227.4698353,ewc,True,1.0,512,0.7617
366,0,3,0.6207,ewc,1693543227.4698353,ewc,True,1.0,512,0.7334
367,0,4,0.6103,ewc,1693543227.4698353,ewc,True,1.0,512,0.731
368,0,5,0.5817,ewc,1693543227.4698353,ewc,True,1.0,512,0.7277
369,0,6,0.5483,ewc,1693543227.4698353,ewc,True,1.0,512,0.7192
370,0,7,0.4999,ewc,1693543227.4698353,ewc,True,1.0,512,0.7205
371,0,8,0.4638,ewc,1693543227.4698353,ewc,True,1.0,512,0.707
372,0,9,0.4471,ewc,1693543227.4698353,ewc,True,1.0,512,0.707
373,0,10,0.4702,ewc,1693543227.4698353,ewc,True,1.0,512,0.7052
374,1,0,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.681
375,1,1,0.833,ewc,1693543227.4698353,ewc,True,1.0,512,0.825
376,1,2,0.784,ewc,1693543227.4698353,ewc,True,1.0,512,0.802
377,1,3,0.745,ewc,1693543227.4698353,ewc,True,1.0,512,0.804
378,1,4,0.736,ewc,1693543227.4698353,ewc,True,1.0,512,0.791
379,1,5,0.732,ewc,1693543227.4698353,ewc,True,1.0,512,0.798
380,1,6,0.695,ewc,1693543227.4698353,ewc,True,1.0,512,0.765
381,1,7,0.629,ewc,1693543227.4698353,ewc,True,1.0,512,0.773
382,1,8,0.616,ewc,1693543227.4698353,ewc,True,1.0,512,0.771
383,1,9,0.632,ewc,1693543227.4698353,ewc,True,1.0,512,0.784
384,1,10,0.55,ewc,1693543227.4698353,ewc,True,1.0,512,0.762
385,2,0,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.579
386,2,1,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.614
387,2,2,0.805,ewc,1693543227.4698353,ewc,True,1.0,512,0.81
388,2,3,0.727,ewc,1693543227.4698353,ewc,True,1.0,512,0.764
389,2,4,0.66,ewc,1693543227.4698353,ewc,True,1.0,512,0.737
390,2,5,0.662,ewc,1693543227.4698353,ewc,True,1.0,512,0.74
391,2,6,0.558,ewc,1693543227.4698353,ewc,True,1.0,512,0.737
392,2,7,0.537,ewc,1693543227.4698353,ewc,True,1.0,512,0.746
393,2,8,0.519,ewc,1693543227.4698353,ewc,True,1.0,512,0.726
394,2,9,0.517,ewc,1693543227.4698353,ewc,True,1.0,512,0.717
395,2,10,0.516,ewc,1693543227.4698353,ewc,True,1.0,512,0.721
396,3,0,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.658
397,3,1,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.695
398,3,2,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.718
399,3,3,0.833,ewc,1693543227.4698353,ewc,True,1.0,512,0.827
400,3,4,0.77,ewc,1693543227.4698353,ewc,True,1.0,512,0.803
401,3,5,0.739,ewc,1693543227.4698353,ewc,True,1.0,512,0.786
402,3,6,0.669,ewc,1693543227.4698353,ewc,True,1.0,512,0.793
403,3,7,0.615,ewc,1693543227.4698353,ewc,True,1.0,512,0.765
404,3,8,0.596,ewc,1693543227.4698353,ewc,True,1.0,512,0.773
405,3,9,0.587,ewc,1693543227.4698353,ewc,True,1.0,512,0.771
406,3,10,0.606,ewc,1693543227.4698353,ewc,True,1.0,512,0.783
407,4,0,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.659
408,4,1,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.711
409,4,2,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.723
410,4,3,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.751
411,4,4,0.826,ewc,1693543227.4698353,ewc,True,1.0,512,0.836
412,4,5,0.796,ewc,1693543227.4698353,ewc,True,1.0,512,0.813
413,4,6,0.734,ewc,1693543227.4698353,ewc,True,1.0,512,0.795
414,4,7,0.677,ewc,1693543227.4698353,ewc,True,1.0,512,0.784
415,4,8,0.659,ewc,1693543227.4698353,ewc,True,1.0,512,0.768
416,4,9,0.627,ewc,1693543227.4698353,ewc,True,1.0,512,0.764
417,4,10,0.617,ewc,1693543227.4698353,ewc,True,1.0,512,0.77
418,5,0,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.64
419,5,1,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.705
420,5,2,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.711
421,5,3,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.722
422,5,4,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.725
423,5,5,0.823,ewc,1693543227.4698353,ewc,True,1.0,512,0.83
424,5,6,0.778,ewc,1693543227.4698353,ewc,True,1.0,512,0.804
425,5,7,0.724,ewc,1693543227.4698353,ewc,True,1.0,512,0.794
426,5,8,0.669,ewc,1693543227.4698353,ewc,True,1.0,512,0.809
427,5,9,0.636,ewc,1693543227.4698353,ewc,True,1.0,512,0.784
428,5,10,0.615,ewc,1693543227.4698353,ewc,True,1.0,512,0.787
429,6,0,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.649
430,6,1,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.722
431,6,2,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.728
432,6,3,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.731
433,6,4,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.75
434,6,5,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.763
435,6,6,0.851,ewc,1693543227.4698353,ewc,True,1.0,512,0.852
436,6,7,0.773,ewc,1693543227.4698353,ewc,True,1.0,512,0.817
437,6,8,0.713,ewc,1693543227.4698353,ewc,True,1.0,512,0.8
438,6,9,0.671,ewc,1693543227.4698353,ewc,True,1.0,512,0.8
439,6,10,0.632,ewc,1693543227.4698353,ewc,True,1.0,512,0.814
440,7,0,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.616
441,7,1,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.613
442,7,2,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.664
443,7,3,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.653
444,7,4,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.65
445,7,5,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.657
446,7,6,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.657
447,7,7,0.79,ewc,1693543227.4698353,ewc,True,1.0,512,0.797
448,7,8,0.725,ewc,1693543227.4698353,ewc,True,1.0,512,0.766
449,7,9,0.64,ewc,1693543227.4698353,ewc,True,1.0,512,0.74
450,7,10,0.593,ewc,1693543227.4698353,ewc,True,1.0,512,0.722
451,8,0,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.661
452,8,1,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.712
453,8,2,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.713
454,8,3,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.73
455,8,4,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.732
456,8,5,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.746
457,8,6,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.755
458,8,7,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.772
459,8,8,0.845,ewc,1693543227.4698353,ewc,True,1.0,512,0.849
460,8,9,0.774,ewc,1693543227.4698353,ewc,True,1.0,512,0.816
461,8,10,0.728,ewc,1693543227.4698353,ewc,True,1.0,512,0.795
462,9,0,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.614
463,9,1,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.682
464,9,2,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.688
465,9,3,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.716
466,9,4,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.713
467,9,5,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.718
468,9,6,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.709
469,9,7,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.73
470,9,8,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.746
471,9,9,0.813,ewc,1693543227.4698353,ewc,True,1.0,512,0.809
472,9,10,0.768,ewc,1693543227.4698353,ewc,True,1.0,512,0.795
473,10,0,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.585
474,10,1,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.621
475,10,2,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.672
476,10,3,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.668
477,10,4,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.657
478,10,5,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.686
479,10,6,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.684
480,10,7,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.689
481,10,8,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.677
482,10,9,0.1,ewc,1693543227.4698353,ewc,True,1.0,512,0.692
483,10,10,0.814,ewc,1693543227.4698353,ewc,True,1.0,512,0.818
484,0,0,0.8441,ewc,1693543263.306805,ewc,True,1.0,256,0.8408
485,0,1,0.7343,ewc,1693543263.306805,ewc,True,1.0,256,0.7809
486,0,2,0.6137,ewc,1693543263.306805,ewc,True,1.0,256,0.7336
487,0,3,0.5869,ewc,1693543263.306805,ewc,True,1.0,256,0.7166
488,0,4,0.5783,ewc,1693543263.306805,ewc,True,1.0,256,0.7037
489,0,5,0.5827,ewc,1693543263.306805,ewc,True,1.0,256,0.7067
490,0,6,0.5271,ewc,1693543263.306805,ewc,True,1.0,256,0.688
491,0,7,0.4683,ewc,1693543263.306805,ewc,True,1.0,256,0.6863
492,0,8,0.4247,ewc,1693543263.306805,ewc,True,1.0,256,0.6728
493,0,9,0.4363,ewc,1693543263.306805,ewc,True,1.0,256,0.6726
494,0,10,0.4105,ewc,1693543263.306805,ewc,True,1.0,256,0.6696
495,1,0,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.667
496,1,1,0.842,ewc,1693543263.306805,ewc,True,1.0,256,0.849
497,1,2,0.745,ewc,1693543263.306805,ewc,True,1.0,256,0.793
498,1,3,0.719,ewc,1693543263.306805,ewc,True,1.0,256,0.79
499,1,4,0.682,ewc,1693543263.306805,ewc,True,1.0,256,0.795
500,1,5,0.638,ewc,1693543263.306805,ewc,True,1.0,256,0.763
501,1,6,0.594,ewc,1693543263.306805,ewc,True,1.0,256,0.751
502,1,7,0.589,ewc,1693543263.306805,ewc,True,1.0,256,0.762
503,1,8,0.556,ewc,1693543263.306805,ewc,True,1.0,256,0.765
504,1,9,0.569,ewc,1693543263.306805,ewc,True,1.0,256,0.768
505,1,10,0.544,ewc,1693543263.306805,ewc,True,1.0,256,0.751
506,2,0,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.544
507,2,1,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.606
508,2,2,0.797,ewc,1693543263.306805,ewc,True,1.0,256,0.801
509,2,3,0.658,ewc,1693543263.306805,ewc,True,1.0,256,0.747
510,2,4,0.57,ewc,1693543263.306805,ewc,True,1.0,256,0.712
511,2,5,0.555,ewc,1693543263.306805,ewc,True,1.0,256,0.698
512,2,6,0.551,ewc,1693543263.306805,ewc,True,1.0,256,0.717
513,2,7,0.517,ewc,1693543263.306805,ewc,True,1.0,256,0.711
514,2,8,0.444,ewc,1693543263.306805,ewc,True,1.0,256,0.7
515,2,9,0.418,ewc,1693543263.306805,ewc,True,1.0,256,0.7
516,2,10,0.395,ewc,1693543263.306805,ewc,True,1.0,256,0.702
517,3,0,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.629
518,3,1,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.658
519,3,2,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.675
520,3,3,0.83,ewc,1693543263.306805,ewc,True,1.0,256,0.826
521,3,4,0.707,ewc,1693543263.306805,ewc,True,1.0,256,0.785
522,3,5,0.645,ewc,1693543263.306805,ewc,True,1.0,256,0.767
523,3,6,0.589,ewc,1693543263.306805,ewc,True,1.0,256,0.757
524,3,7,0.558,ewc,1693543263.306805,ewc,True,1.0,256,0.758
525,3,8,0.568,ewc,1693543263.306805,ewc,True,1.0,256,0.742
526,3,9,0.526,ewc,1693543263.306805,ewc,True,1.0,256,0.762
527,3,10,0.521,ewc,1693543263.306805,ewc,True,1.0,256,0.761
528,4,0,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.648
529,4,1,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.713
530,4,2,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.694
531,4,3,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.72
532,4,4,0.849,ewc,1693543263.306805,ewc,True,1.0,256,0.847
533,4,5,0.758,ewc,1693543263.306805,ewc,True,1.0,256,0.814
534,4,6,0.697,ewc,1693543263.306805,ewc,True,1.0,256,0.807
535,4,7,0.667,ewc,1693543263.306805,ewc,True,1.0,256,0.782
536,4,8,0.595,ewc,1693543263.306805,ewc,True,1.0,256,0.792
537,4,9,0.587,ewc,1693543263.306805,ewc,True,1.0,256,0.767
538,4,10,0.594,ewc,1693543263.306805,ewc,True,1.0,256,0.773
539,5,0,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.611
540,5,1,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.653
541,5,2,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.686
542,5,3,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.683
543,5,4,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.692
544,5,5,0.842,ewc,1693543263.306805,ewc,True,1.0,256,0.841
545,5,6,0.756,ewc,1693543263.306805,ewc,True,1.0,256,0.79
546,5,7,0.67,ewc,1693543263.306805,ewc,True,1.0,256,0.785
547,5,8,0.606,ewc,1693543263.306805,ewc,True,1.0,256,0.753
548,5,9,0.611,ewc,1693543263.306805,ewc,True,1.0,256,0.769
549,5,10,0.617,ewc,1693543263.306805,ewc,True,1.0,256,0.766
550,6,0,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.64
551,6,1,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.698
552,6,2,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.716
553,6,3,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.726
554,6,4,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.716
555,6,5,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.748
556,6,6,0.859,ewc,1693543263.306805,ewc,True,1.0,256,0.868
557,6,7,0.754,ewc,1693543263.306805,ewc,True,1.0,256,0.813
558,6,8,0.698,ewc,1693543263.306805,ewc,True,1.0,256,0.791
559,6,9,0.61,ewc,1693543263.306805,ewc,True,1.0,256,0.776
560,6,10,0.595,ewc,1693543263.306805,ewc,True,1.0,256,0.769
561,7,0,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.572
562,7,1,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.651
563,7,2,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.652
564,7,3,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.621
565,7,4,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.649
566,7,5,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.67
567,7,6,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.677
568,7,7,0.787,ewc,1693543263.306805,ewc,True,1.0,256,0.781
569,7,8,0.683,ewc,1693543263.306805,ewc,True,1.0,256,0.743
570,7,9,0.646,ewc,1693543263.306805,ewc,True,1.0,256,0.736
571,7,10,0.605,ewc,1693543263.306805,ewc,True,1.0,256,0.713
572,8,0,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.632
573,8,1,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.691
574,8,2,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.699
575,8,3,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.719
576,8,4,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.733
577,8,5,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.742
578,8,6,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.748
579,8,7,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.76
580,8,8,0.84,ewc,1693543263.306805,ewc,True,1.0,256,0.843
581,8,9,0.792,ewc,1693543263.306805,ewc,True,1.0,256,0.81
582,8,10,0.728,ewc,1693543263.306805,ewc,True,1.0,256,0.798
583,9,0,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.617
584,9,1,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.686
585,9,2,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.68
586,9,3,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.691
587,9,4,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.726
588,9,5,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.712
589,9,6,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.698
590,9,7,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.713
591,9,8,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.725
592,9,9,0.82,ewc,1693543263.306805,ewc,True,1.0,256,0.813
593,9,10,0.759,ewc,1693543263.306805,ewc,True,1.0,256,0.783
594,10,0,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.576
595,10,1,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.634
596,10,2,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.642
597,10,3,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.655
598,10,4,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.659
599,10,5,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.667
600,10,6,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.663
601,10,7,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.686
602,10,8,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.679
603,10,9,0.1,ewc,1693543263.306805,ewc,True,1.0,256,0.695
604,10,10,0.814,ewc,1693543263.306805,ewc,True,1.0,256,0.819
605,0,0,0.8281,ewc,1693544503.1855218,ewc,True,1.0,128,0.8228
606,0,1,0.6945,ewc,1693544503.1855218,ewc,True,1.0,128,0.7276
607,0,2,0.5684,ewc,1693544503.1855218,ewc,True,1.0,128,0.6551
608,0,3,0.4205,ewc,1693544503.1855218,ewc,True,1.0,128,0.6273
609,0,4,0.4104,ewc,1693544503.1855218,ewc,True,1.0,128,0.6442
610,0,5,0.4113,ewc,1693544503.1855218,ewc,True,1.0,128,0.6291
611,0,6,0.3668,ewc,1693544503.1855218,ewc,True,1.0,128,0.6054
612,0,7,0.3524,ewc,1693544503.1855218,ewc,True,1.0,128,0.6039
613,0,8,0.3439,ewc,1693544503.1855218,ewc,True,1.0,128,0.596
614,0,9,0.3297,ewc,1693544503.1855218,ewc,True,1.0,128,0.6002
615,0,10,0.3373,ewc,1693544503.1855218,ewc,True,1.0,128,0.6135
616,1,0,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.627
617,1,1,0.856,ewc,1693544503.1855218,ewc,True,1.0,128,0.856
618,1,2,0.698,ewc,1693544503.1855218,ewc,True,1.0,128,0.754
619,1,3,0.583,ewc,1693544503.1855218,ewc,True,1.0,128,0.73
620,1,4,0.583,ewc,1693544503.1855218,ewc,True,1.0,128,0.75
621,1,5,0.501,ewc,1693544503.1855218,ewc,True,1.0,128,0.731
622,1,6,0.503,ewc,1693544503.1855218,ewc,True,1.0,128,0.7
623,1,7,0.471,ewc,1693544503.1855218,ewc,True,1.0,128,0.692
624,1,8,0.421,ewc,1693544503.1855218,ewc,True,1.0,128,0.703
625,1,9,0.423,ewc,1693544503.1855218,ewc,True,1.0,128,0.712
626,1,10,0.412,ewc,1693544503.1855218,ewc,True,1.0,128,0.721
627,2,0,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.432
628,2,1,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.507
629,2,2,0.808,ewc,1693544503.1855218,ewc,True,1.0,128,0.807
630,2,3,0.639,ewc,1693544503.1855218,ewc,True,1.0,128,0.689
631,2,4,0.534,ewc,1693544503.1855218,ewc,True,1.0,128,0.631
632,2,5,0.496,ewc,1693544503.1855218,ewc,True,1.0,128,0.647
633,2,6,0.458,ewc,1693544503.1855218,ewc,True,1.0,128,0.65
634,2,7,0.431,ewc,1693544503.1855218,ewc,True,1.0,128,0.667
635,2,8,0.405,ewc,1693544503.1855218,ewc,True,1.0,128,0.611
636,2,9,0.411,ewc,1693544503.1855218,ewc,True,1.0,128,0.629
637,2,10,0.416,ewc,1693544503.1855218,ewc,True,1.0,128,0.634
638,3,0,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.553
639,3,1,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.613
640,3,2,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.612
641,3,3,0.843,ewc,1693544503.1855218,ewc,True,1.0,128,0.84
642,3,4,0.666,ewc,1693544503.1855218,ewc,True,1.0,128,0.76
643,3,5,0.58,ewc,1693544503.1855218,ewc,True,1.0,128,0.728
644,3,6,0.551,ewc,1693544503.1855218,ewc,True,1.0,128,0.731
645,3,7,0.455,ewc,1693544503.1855218,ewc,True,1.0,128,0.693
646,3,8,0.442,ewc,1693544503.1855218,ewc,True,1.0,128,0.722
647,3,9,0.389,ewc,1693544503.1855218,ewc,True,1.0,128,0.711
648,3,10,0.355,ewc,1693544503.1855218,ewc,True,1.0,128,0.701
649,4,0,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.572
650,4,1,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.663
651,4,2,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.655
652,4,3,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.713
653,4,4,0.859,ewc,1693544503.1855218,ewc,True,1.0,128,0.867
654,4,5,0.725,ewc,1693544503.1855218,ewc,True,1.0,128,0.791
655,4,6,0.638,ewc,1693544503.1855218,ewc,True,1.0,128,0.766
656,4,7,0.554,ewc,1693544503.1855218,ewc,True,1.0,128,0.738
657,4,8,0.542,ewc,1693544503.1855218,ewc,True,1.0,128,0.723
658,4,9,0.473,ewc,1693544503.1855218,ewc,True,1.0,128,0.723
659,4,10,0.441,ewc,1693544503.1855218,ewc,True,1.0,128,0.711
660,5,0,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.538
661,5,1,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.615
662,5,2,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.658
663,5,3,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.649
664,5,4,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.637
665,5,5,0.837,ewc,1693544503.1855218,ewc,True,1.0,128,0.821
666,5,6,0.674,ewc,1693544503.1855218,ewc,True,1.0,128,0.765
667,5,7,0.458,ewc,1693544503.1855218,ewc,True,1.0,128,0.745
668,5,8,0.413,ewc,1693544503.1855218,ewc,True,1.0,128,0.729
669,5,9,0.406,ewc,1693544503.1855218,ewc,True,1.0,128,0.724
670,5,10,0.435,ewc,1693544503.1855218,ewc,True,1.0,128,0.728
671,6,0,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.571
672,6,1,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.632
673,6,2,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.644
674,6,3,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.645
675,6,4,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.638
676,6,5,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.651
677,6,6,0.855,ewc,1693544503.1855218,ewc,True,1.0,128,0.851
678,6,7,0.655,ewc,1693544503.1855218,ewc,True,1.0,128,0.77
679,6,8,0.593,ewc,1693544503.1855218,ewc,True,1.0,128,0.757
680,6,9,0.599,ewc,1693544503.1855218,ewc,True,1.0,128,0.758
681,6,10,0.571,ewc,1693544503.1855218,ewc,True,1.0,128,0.745
682,7,0,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.521
683,7,1,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.523
684,7,2,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.545
685,7,3,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.579
686,7,4,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.591
687,7,5,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.6
688,7,6,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.632
689,7,7,0.783,ewc,1693544503.1855218,ewc,True,1.0,128,0.793
690,7,8,0.665,ewc,1693544503.1855218,ewc,True,1.0,128,0.758
691,7,9,0.627,ewc,1693544503.1855218,ewc,True,1.0,128,0.725
692,7,10,0.587,ewc,1693544503.1855218,ewc,True,1.0,128,0.694
693,8,0,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.53
694,8,1,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.603
695,8,2,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.612
696,8,3,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.655
697,8,4,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.64
698,8,5,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.652
699,8,6,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.651
700,8,7,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.666
701,8,8,0.825,ewc,1693544503.1855218,ewc,True,1.0,128,0.835
702,8,9,0.735,ewc,1693544503.1855218,ewc,True,1.0,128,0.796
703,8,10,0.626,ewc,1693544503.1855218,ewc,True,1.0,128,0.763
704,9,0,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.53
705,9,1,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.627
706,9,2,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.64
707,9,3,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.64
708,9,4,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.625
709,9,5,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.637
710,9,6,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.653
711,9,7,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.664
712,9,8,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.689
713,9,9,0.8,ewc,1693544503.1855218,ewc,True,1.0,128,0.802
714,9,10,0.721,ewc,1693544503.1855218,ewc,True,1.0,128,0.751
715,10,0,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.506
716,10,1,0.1,ewc,1693544503.1855218,ewc,True,1.0,128,0.536
